id,title,link,content,gold_label,news_channel
726,امریکا : انتخابات میں امن و امان کیلئے غیرمعمولی سکیورٹی اقدامات,https://urdu.dunyanews.tv/index.php/ur/World/848509,واشنگٹن : (ویب ڈیسک ) امریکی انتخابات  کے دوران امن و امان اور الیکشن عملے پر تشدد کے خدشات سے نمٹنے کے لیے غیرمعمولی سکیورٹی اقدامات کئے گئے ہیں۔ میڈیا رپورٹ کے مطابق ریاست اوریگان، واشنگٹن اور نیواڈا میں نیشنل گارڈ فعال ہیں جبکہ خطرات پر نظر رکھنے کے لیے ایف بی آئی نے کمانڈ پوسٹ قائم کردی ہے۔ امریکا بھر میں ایک لاکھ کے قریب پولنگ اسٹیشنز پر سکیورٹی بڑھادی گئی ہے، پولنگ عملے کے لیے خصوصی مسلح ٹیمیں تعینات ہیں۔ الیکشن عملے کی سکیورٹی کے لیے ایک ہزار Panic Buttons بھی منگوالیے گئے ہیں۔ رپورٹس کے مطابق غلط معلومات سے الیکشن عملے، ورکرز اور ان کے خاندانوں کو خطرہ ہوسکتا ہے، واشنگٹن میں الیکشن کے دن اور اس کے ہفتوں بعد تک غیریقینی صورتحال کا خدشہ ہے۔ انتخابات کے دوران یا اس کے بعد کسی بھی تشدد یا ہنگامی صورتحال سے نمٹنے کیلئے حفاظتی دیواریں بھی بنائی جارہی ہیں ، امریکی اخبار کے مطابق یہ حفاظتی دیواریں صرف نجی املاک کے تحفط کے لیے کھڑی نہیں کی جارہیں بلکہ وائٹ ہاؤس، نائب صدر کی رہائش گاہ اور کیپیٹل ہل کے اطراف بھی حفاظتی باڑ لگائی جارہی ہے۔ دوسری جانب سائبر سیکیورٹی چیف کاکہنا ہے کہ بیرونی مخالفتین پہلے سے کہیں زیادہ بڑے پیمانے پر جھوٹ کو پھیلا رہے ہیں، غلط معلومات کا ایک آتش فشاں ہے جس کا امریکی عوام کو نشانہ بنایا گیا ہے اور بنایا جارہا ہے۔ علاوہ ازیں واشنگٹن میں پولیس اہلکاروں کی چھٹیاں منسوخ کردی گئی ہیں اور تمام پولیس اہلکار انتخابات کے دوران 12 گھنٹے دورانیے کی شفٹ میں تعینات ہوں گے۔ واضح رہے کہ امریکہ میں صدارتی انتخابات کیلئے پولنگ آج ہورہی ہے جبکہ  سات کروڑ سے زائد شہری ابتدائی حق رائے دہی استعمال کرچکے ہیں ۔,World,Dunya News
727,امریکی صدارتی انتخابات: ڈونلڈ ٹرمپ اور کملا ہیرس کے جیت کے دعوے,https://urdu.dunyanews.tv/index.php/ur/World/848490,واشنگٹن: (دنیا نیوز) امریکا میں صدارتی انتخابات، ڈونلڈ ٹرمپ اور کملا ہیرس جیت کے دعوے کرنے لگے۔ امریکی صدارتی امیدوار ڈونلڈ ٹرمپ نے کیرولائنا میں خطاب کرتے ہوئے کہا کہ الیکشن کی دوڑ میں ہم ہی جیتیں گے، تمام سوئنگ ریاستوں میں ہم ہی کامیابی حاصل کریں گے، ہمارے دور میں امریکا کی سرحدیں محفوظ تھیں، اقتدار میں آ کر مہنگائی کا خاتمہ کریں گے۔ ڈونلڈ ٹرمپ نے مزید کہا کہ اگر الیکشن چوری سے بچانا ہے تو ہر شہری نکلے اور ووٹ ڈالے، اگر ہر شہری اپنا جمہوری حق استعمال کرے گا تو کوئی بھی ہمیں شکست نہیں دے سکتا۔ ڈیموکریٹک امیدوار کملا ہیرس نے ریاست پنسلوانیا میں انتخابی ریلی سے خطاب کرتے ہوئے کہا کہ امریکا ٹرمپ کے دور سے آگے بڑھنے کیلئے تیار ہے، ووٹ ڈالتے وقت کمیونٹی کی تعمیر کے بارے میں سوچیں۔,World,Dunya News
728,قطر انٹرنیشنل جونیئر سکواش چیمپئن شپ: محمد ریان زمان نے چاندی کا تمغہ جیت لیا,https://urdu.dunyanews.tv/index.php/ur/Sports/847279,دوحہ: (ویب ڈیسک) قطر انٹرنیشنل جونیئر سکواش چیمپئن شپ میں آٹھ سالہ محمد ریان زمان نے انڈر 11 کیٹیگری میں چاندی کا تمغہ جیت لیا۔ لیجنڈری ورلڈ سکواش چیمپئن قمر زمان کے پوتے اور ایشین چیمپئن منصور زمان کے بیٹے ریان زمان نے پورے ٹورنامنٹ میں غیرمعمولی مہارت اور عزم کا مظاہرہ کیا۔ محمد ریان زمان کا مقابلہ ملائیشیا کے ڈیلن سدن سے ہوا تاہم وہ 11-9، 11-19، 12-10 سے ہار گئے اور چاندی کا تمغہ حاصل کیا، یہ کامیابی نوجوان سکواش پروڈیوجی کے لئے ایک روشن آغاز کی نشاندہی کرتی ہے جو اپنے خاندان کے نامور افراد کے نقش قدم پر چلنے کے لیے تیار ہے۔ ریان زمان کے اہل خانہ نے خوشی کا اظہار کرتے ہوئے کہا کہ ہمیں ریان کے سلور میڈل حاصل کرنے پر ناقابل یقین حد تک فخر ہے، اس کی محنت اور لگن رنگ لائی ہے۔ ریان زمان کی متاثر کن کارکردگی نے دنیا بھر میں سکواش کمیونٹی کی توجہ حاصل کی ہے جس نے اس کھیل میں ایک ابھرتے ہوئے ستارے کے طور پر اپنی پوزیشن کو مستحکم کیا ہے۔,Sports,Dunya News
729,ورلڈ سنوکرچیمپئن شپ : پاکستان کے محمد آصف سیمی فائنل میں پہنچ گئے,https://urdu.dunyanews.tv/index.php/ur/Sports/848610,دوحہ : (دنیانیوز) پاکستان کے محمد آصف آئی بی ایس ایف ورلڈ سنوکرچیمپئن شپ کے سیمی فائنل میں پہنچ گئے۔ دوحہ میں جاری ایونٹ کے کوارٹرفائنل میں آصف نے یواے ای کے محمد شہاب کو شکست دیدی ۔ بیسٹ آف سیون فریم مقابلے میں آصف نے چار ایک سے فتح سمیٹی،  ایونٹ کے سیمی فائنلز آج رات کھیلے جائیں گے ۔,Sports,Dunya News
730,ورلڈ سنوکر چیمپئن شپ : محمد آصف کوارٹر فائنل میں پہنچ گئے,https://urdu.dunyanews.tv/index.php/ur/Sports/848512,دوحا : (ویب ڈیسک ) آئی بی ایس ایف ورلڈ سنوکر چیمپئن شپ میں پاکستان کے محمد آصف کوارٹر فائنل میں پہنچ گئے۔ قطر کے دارالحکومت دوحہ میں پری کوارٹر فائنل میں محمد آصف نے قطر کے احمد سیف کو 3-4 سے شکست دی۔ کوارٹر فائنل میں محمد آصف یو اے ای کے محمد شہاب کے مدمقابل آئیں گے۔ دوسری جانب پاکستان کے اسجد اقبال کو پری کوارٹر فائنل میں قبرص کے پلیئر نے شکست دے دی ، مائیکل جارگیو نے اسجد اقبال کو 2 کے مقابلے میں 4 فریمز سے شکست دی۔,Sports,Dunya News
731,جونیئر ایشیا کپ ہاکی ٹورنامنٹ کی تیاری کیلئے تربیتی کیمپ کراچی میں شروع,https://urdu.dunyanews.tv/index.php/ur/Sports/848456,کراچی :(ویب ڈیسک ) جونیئر ایشیا کپ ہاکی ٹورنامنٹ کی تیاری کےلیے قومی جونیئر ٹیم کا تربیتی کیمپ کراچی میں شروع ہوگیا۔ کراچی میں شروع ہونے والے ٹریننگ کیمپ کے پہلے دن کھلاڑیون نے صبح کے سیشن میں فزیکل فٹنس کے ساتھ مختلف ڈرلز پر کام کیا گیا، شام کےسیشن میں جونیئر ٹیم کے کھلاڑیوں کو تین گروپس میں تقسیم کرکے ٹریننگ کرائی گئی۔ مینجر اجمل خان لودھی کا کہنا ہے کہ ٹیم عمان میں 26 نومبر سے شیڈولڈ جونیئر ایشیا کپ میں حصہ لے گی۔ انہوں نے مزید کہا کہ کھلاڑیوں میں ٹیلنٹ تو بہت ہے، کیمپ میں ان کی خامیوں کو دور کرنے اور کھیل میں مزید بہتری لانے کی کوشش کریں گے۔,Sports,Dunya News
732,پاکستان کے 3 کھلاڑی سنوکرچیمپئن شپ کے ناک آؤٹ راؤنڈ میں پہنچ گئے,https://urdu.dunyanews.tv/index.php/ur/Sports/848352,جرمنی : (ویب ڈیسک ) پاکستان کے تین کھلاڑی ورلڈ سنوکر چیمپئن شپ کے ناک آؤٹ راؤنڈ میں پہنچ گئے۔ میڈیا رپورٹ کے مطابق  اسجد اقبال براہ راست راؤنڈ آف 16 میں پہنچ گئے، آصف اور اویس راؤنڈ آف 24 کھیلیں گے۔ محمد آصف جرمنی کے سائمن لچنبرگ سے ہار کر بھی اگلے راؤنڈ تک آگئے، وہ فریم ڈفرینس کی بنیاد پر اپنے گروپ میں دوسرے نمبر پر رہے۔ آخری میچ میں سائمن لچنبرگ نے آصف کو چار  تین سے شکست دی تھی۔ اسجد اقبال نے آخری گروپ میچ میں قطر کے خامس العبیدی کو چار  صفر سے شکست دی تھی ، اسجد اقبال نے اپنے تینوں میچ جیت کر گروپ میں پہلی پوزیشن حاصل کرلی، اویس منیر نے بحرین کے حبیب صباح کو چار۔ایک سے شکست دے کر ناک آؤٹ راؤنڈ میں جگہ بنائی۔ پاکستان کے چوتھے کھلاڑی نسیم اختر دو میچز ہارنے کے بعد ناک آؤٹ راؤنڈ تک رسائی میں ناکام رہے۔,Sports,Dunya News
733,ابوظہبی ایچ ایس بی سی اوپن گالف ٹورنامنٹ کا 7 نومبرسے آغاز، تیاریاں عروج پر,https://urdu.dunyanews.tv/index.php/ur/Sports/847724,ابوظہبی: (ویب ڈیسک) ابوظہبی ایچ ایس بی سی اوپن گالف ٹورنامنٹ کا 19 واں ایڈیشن 7 نومبر سے متحدہ عرب امارات (یو اے ای) میں شروع ہوگا، یورپین ٹور گالف کے زیر اہتمام ہونے والے ٹورنامنٹ کے کامیاب انعقاد کے لئے تیاریاں عروج پر ہیں۔ ٹورنامنٹ 72 ہولز پر کھیلا جائے گا، ٹورنامنٹ میں دنیائے گالف کے نامور کھلاڑی ایکشن میں نظر آئیں گے، ایونٹ میں فرانسیسی گالفر وکٹر پیریز اپنے اعزاز کا دفاع کریں گے۔ ٹورنامنٹ کے لئے 90 لاکھ امریکی ڈالر کی انعامی رقم مختص کی گئی ہے، 7 نومبر سے شروع ہونے والا یہ ٹورنامنٹ 4 روز تک جاری رہنے کے بعد 10نومبر کو اختتام پذیر ہوگا۔ واضح رہے کہ ابوظہبی ایچ ایس بی سی گالف ایونٹ ایک یورپی ٹور گالف ٹورنامنٹ ہے جو ابوظہبی، متحدہ عرب امارات میں ہر سال منعقد ہوتا ہے، ابوظہبی یورپی ٹور گالف ٹورنامنٹ پہلی مرتبہ 2006ء میں کھیلا گیا تھا جو امریکی گالفر کرسچن ڈین ڈی مارکو نے جیتا تھا۔,Sports,Dunya News
734,24 ویں نیشنل مینز نیٹ بال چیمپئن شپ کا آغاز یکم دسمبر سے ہوگا,https://urdu.dunyanews.tv/index.php/ur/Sports/847604,لاہور : (دنیانیوز) 24 ویں نیشنل مینز نیٹ بال چیمپئن شپ یکم دسمبر سے کراچی میں شروع ہوگی ۔ چیمپئن شپ میں ملک بھر سے 17 ٹیمیں حصہ لے رہی ہیں، جن میں پاکستان آرمی، پاکستان ائرفورس، پاکستان نیوی، پاکستان واپڈا شامل  ہیں ۔ اس چیمپئن شپ میں پاکستان پولیس،پاکستان ریلوے، ہائرایجوکیشن کمیشن، پنجاب، سندھ، بلوچستان، خیبرپختونخوا کی ٹیمیں بھی حصہ لے رہی ہیں ۔,Sports,Dunya News
735,مکسڈ مارشل آرٹس فائٹ، پاکستان نے بھارت کوہراکر فیدر ویٹ اوربینٹم ویٹ ٹائٹل جیت لیے,https://urdu.dunyanews.tv/index.php/ur/Sports/847541,پیرس: (ویب ڈیسک ) انٹرنیشنل مکسڈ مارشل آرٹس فائٹس میں پاکستان کے محموش رضا نے فیدر ویٹ ٹائٹل فائٹ جیت لی۔ میڈیا رپورٹس کے مطابق محموش رضا نے فیدر ویٹ ٹائٹل فائٹ میں بھارت کے روی ساو کو شکست دی۔ بینٹم ویٹ کیٹگری میں پاکستان کے نذیر خان نے بھارت کے Mukul آنند کو پہلے ہی راؤنڈ میں ہرا دیا۔ دیگر فائٹس میں اعجاز احمد نے بھارتی فائٹر انکیت گجر کو اور مجاہد بیگ نے راج ویر کو ہرایا جبکہ پاکستان کے مصعب آصف نے افغانستان کے واحد احمدی کو شکست دیدی ، افغانستان کے سمیر نصرت اور ایمل صدیقی بھی کامیاب رہے۔,Sports,Dunya News
736,چیمپئنز ٹرافی میں انجرڈ ہونیوالے ہاکی ٹیم پلیئر ابوبکر کے گُھٹنے کی سرجری ہوگئی,https://urdu.dunyanews.tv/index.php/ur/Sports/847451,لاہور: (ویب ڈیسک) پاکستان ہاکی ٹیم کے کھلاڑی ابو بکر کی لاہور میں گُھٹنےکی سرجری ہوگئی، ان کا ایشین ہاکی چیمپئنز ٹرافی میں بھارت کے خلاف میچ میں گُھٹنہ انجرڈ ہوا تھا۔ ہاکی پلیئر ابوبکر کی سرجری سکاٹ لینڈ سے آئے پاکستانی ڈاکٹر کامران بٹ نے مقامی ہسپتال میں کی، پاکستان ہاکی فیڈریشن (پی ایچ ایف) کے صدر طارق بگٹی، سابق صدر  اختر رسول، کوچ طاہر زمان نے ان کی تیمارداری کی۔ ابوبکر کا کہنا ہےکہ آپریشن کی کامیابی پر بہت خوش اور پی ایچ ایف کا شکر گزار ہوں، ری ہیب کے لیے آسٹریلیا جانے کا پلان ہے،  مکمل فٹ ہونے میں پانچ سے چھ ماہ کا وقت لگ سکتا ہے۔ صدر پاکستان ہاکی فیڈریشن طارق بگٹی کا کہنا ہےکہ ہم نے ہمیشہ اپنےکھلاڑیوں کا خیال رکھا ہے، ابوبکر کے چہرے پر مسکراہٹ دیکھ کر بہت اچھا لگا، ابوبکر پاکستان کا فخر ہے، اسے جلد دوبارہ میدان میں دیکھنا چاہتے ہیں۔,Sports,Dunya News
